user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
Warner Chappell Music,"Los Angeles, CA",Warner Chappell Music: Where songwriters are heard.,2010-09-20 19:03:46+00:00,27793,1429,3224,True,2021-11-24 02:20:10+00:00,Congrats @MickeyGuyton on your 3⃣ #GRAMMYs nominatons! https://t.co/4LZxN0eKmG,['GRAMMYs'],Twitter Web App,False
DeanKelly,"Houston, TX",DeanKelly • Singer-Songwriter • The goal is to be TIMELESS! || My new single Ginika out now! link in bio ↘️ || Bookings@deankellyworld.com,2009-07-08 15:53:40+00:00,12811,1450,1618,False,2021-11-24 02:20:09+00:00,"Wizkid’s source of grace, I tap into it 🤲🏾 #GRAMMYs",['GRAMMYs'],Twitter for iPhone,False
𝕍𝔸𝕃𝔼ℕ 💎,CDMX,Integrante en la Familia México 🇲🇽❤,2020-07-25 23:42:50+00:00,54,85,78,False,2021-11-24 02:20:07+00:00,41. J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter Web App,False
✨ILLEGIRL✨ | 💜OT⁷+V biased💜,✨ASIA✨,"joon's lost earpod 🎧
Jin's WWH face 😎
Suga's daechwita rap 🔥
Jhope's sprite 🧊
Mochi's little pinky 🤙
Tae's strawberry jam 🍓
Kookie's banana milk 🥛",2021-04-15 19:43:32+00:00,119,56,5681,False,2021-11-24 02:19:57+00:00,#SEOKJIN saying daddy's home &gt;&gt; the entire #Grammys  livestream,"['SEOKJIN', 'Grammys']",Twitter Web App,False
⟭⟬ JustJimin ⁷ ⟬⟭ 🍒,"Austin, TX","#BTS #Eminem #Gaga #NKOTB 

🌌 #JiMiN 
5yr Sassy Southern Army  #Suga is my Compatible #Kookie ~ 🍪 #1 Wrecker",2020-08-22 17:58:01+00:00,107,178,3555,False,2021-11-24 02:19:57+00:00,"#Congratulations 🎉
Best of luck. Ya'll
have #BTSARMY's
support! #Borahae 
💙💙💙💙💙💙💙
@MAXMusic @BTS_twt 
#BlueberryEyes 
#GRAMMYs https://t.co/pKmXctHTWt","['Congratulations', 'BTSARMY', 'Borahae']",Twitter for Android,False
𝕍𝔸𝕃𝔼ℕ 💎,CDMX,Integrante en la Familia México 🇲🇽❤,2020-07-25 23:42:50+00:00,54,85,78,False,2021-11-24 02:19:55+00:00,40. J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter Web App,False
Alyne Castañeda,,LA TRIBU / LA FAMILIA MUNDIAL 💓,2020-11-18 15:39:25+00:00,30,29,71,False,2021-11-24 02:19:52+00:00,42 👏🏽J BALVIN AT THE #GRAMMYS,['GRAMMYS'],Twitter for iPhone,False
𝕍𝔸𝕃𝔼ℕ 💎,CDMX,Integrante en la Familia México 🇲🇽❤,2020-07-25 23:42:50+00:00,54,85,78,False,2021-11-24 02:19:45+00:00,39. J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter Web App,False
Carlsberg_999,"New Delhi, India","जय श्री राम ।।
follow me 💯 % follow 🔙",2021-03-30 17:14:19+00:00,578,1167,450,False,2021-11-24 02:19:41+00:00,"#IndianArmy organised intraction with environmental controllers at Zangam in Baramulla district.
#Kashmir  #IndianArmyForAwaam #nayakashmir
#tuesdaymotivations #HealthyLife  https://t.co/chQOQo5vbX #GRAMMYs #الهلال_بوهانج #الزعيم_العالمي #cryptocurrecy","['IndianArmy', 'Kashmir']",Twitter for Android,False
𝕍𝔸𝕃𝔼ℕ 💎,CDMX,Integrante en la Familia México 🇲🇽❤,2020-07-25 23:42:50+00:00,54,85,78,False,2021-11-24 02:19:34+00:00,38. J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter Web App,False
𝕍𝔸𝕃𝔼ℕ 💎,CDMX,Integrante en la Familia México 🇲🇽❤,2020-07-25 23:42:50+00:00,54,85,78,False,2021-11-24 02:19:24+00:00,37. J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter Web App,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:19:20+00:00,100 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:19:14+00:00,99 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
𝕍𝔸𝕃𝔼ℕ 💎,CDMX,Integrante en la Familia México 🇲🇽❤,2020-07-25 23:42:50+00:00,54,85,78,False,2021-11-24 02:19:13+00:00,36. J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter Web App,False
Dallas,"Port Huron, MI",You get what you give,2012-02-28 23:08:07+00:00,432,614,7748,False,2021-11-24 02:19:10+00:00,How in the world was “Fancy Like” nominated for best country song?! #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:19:09+00:00,98 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Aaliyah Damita Jo,"
","Janet Is The Queen 👑 and Aaliyah is the Princess 👑 Both Singers, Dancers & Actress’s 🏳️‍🌈💃🏽💃🏾",2016-11-03 03:26:15+00:00,397,165,11659,False,2021-11-24 02:19:06+00:00,Y’all really still care about the #GRAMMYs https://t.co/uXTc81cQ80,['GRAMMYs'],Twitter for iPhone,False
DC3 SQUAD,,Your one stop @destinyschild 💖 @Beyonce 🐝 @KELLYROWLAND 💎 @RealMichelleW 🔔/🦋 updates page! (fan account) Turn on notifications for the latest updates.,2014-05-09 03:25:32+00:00,2581,2448,101964,False,2021-11-24 02:19:04+00:00,.@RealMichelleW congratulating @Cory_Henry on his nominations at the 2022 #GRAMMYs💖 https://t.co/qA6qHwCfPd,['GRAMMYs'],Twitter for iPhone,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:19:03+00:00,J BALVIN AT THE #GRAMMYs 97,['GRAMMYs'],Twitter for iPhone,False
𝕍𝔸𝕃𝔼ℕ 💎,CDMX,Integrante en la Familia México 🇲🇽❤,2020-07-25 23:42:50+00:00,54,85,78,False,2021-11-24 02:18:59+00:00,35. J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter Web App,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:18:56+00:00,96 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:18:49+00:00,95 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
𝕍𝔸𝕃𝔼ℕ 💎,CDMX,Integrante en la Familia México 🇲🇽❤,2020-07-25 23:42:50+00:00,54,85,78,False,2021-11-24 02:18:46+00:00,34. J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter Web App,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:18:42+00:00,94 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:18:35+00:00,93 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
𝕍𝔸𝕃𝔼ℕ 💎,CDMX,Integrante en la Familia México 🇲🇽❤,2020-07-25 23:42:50+00:00,54,85,78,False,2021-11-24 02:18:34+00:00,33. J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter Web App,False
get well soon✨,agb & jdb & arp ♡,How you stan a singer that can’t sing…,2020-09-03 11:16:48+00:00,18,29,709,False,2021-11-24 02:18:34+00:00,I hope Justin wins big in the major categories at the #GRAMMYs I can picture the crying and screaming now 😭 https://t.co/TMZH7SjmlR,['GRAMMYs'],Twitter for iPhone,False
seas & skies 💙,beautiful and underrated earth,hello,2021-02-23 08:05:56+00:00,1,55,96,False,2021-11-24 02:18:33+00:00,"grammy nominations are out. 

still crying over Barlow &amp; Bear's nomination.

still angry about Ariana's one nomination. #Grammys wtf are you doing still sleeping on ari???",,Twitter Web App,False
HotNewAfrobeats,,"DMs open for questions, feedback or suggestions.",2020-04-22 21:37:37+00:00,3617,87,662,False,2021-11-24 02:18:30+00:00,Tems is officially a #GRAMMYs nominee. https://t.co/S2HyMf126n,['GRAMMYs'],Buffer,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:18:29+00:00,92 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Warner Chappell Music,"Los Angeles, CA",Warner Chappell Music: Where songwriters are heard.,2010-09-20 19:03:46+00:00,27793,1429,3224,True,2021-11-24 02:18:23+00:00,"""Leave The Door Open,"" @SilkSonic are stepping in with  4⃣ #GRAMMYs nominations! https://t.co/Mp3DdmpmB2",['GRAMMYs'],Twitter Web App,False
Mᴀᴅʜᴀᴘᴘʏ ☺︎︎,Pɪxᴇʟ Eᴍᴘɪʀᴇ,"this isn't about me, it's about music✴️",2012-02-27 02:30:22+00:00,740,1677,80325,False,2021-11-24 02:18:22+00:00,Stream Nurture by Porter Robinson #Grammys,['Grammys'],Twitter for iPhone,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:18:21+00:00,91 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
𝕍𝔸𝕃𝔼ℕ 💎,CDMX,Integrante en la Familia México 🇲🇽❤,2020-07-25 23:42:50+00:00,54,85,78,False,2021-11-24 02:18:21+00:00,32. J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter Web App,False
angelo HUGGED MADISON,Florida 🌴,selenator 💜 arianator 🖤 swiftie 💗 avatar 🧡 apart of mendes and beer army ❤️ selena noticed x1 🙈 ava noticed x19 🔮 .fan account,2017-11-04 16:55:22+00:00,558,940,53206,False,2021-11-24 02:18:21+00:00,OLIVIA COMMENTED ON SELENA’S POST CONGRATULATING HER FOR HER GRAMMY NOMINATION… excuse me while i go cry 🥲🥲🥲 #GRAMMYs https://t.co/To87A39AHx,,Twitter for iPhone,False
Jamil Fajardo,,uwu,2021-08-05 17:31:44+00:00,0,57,112,False,2021-11-24 02:18:17+00:00,@RecordingAcad #GRAMMYs THIS IS @Stray_Kids #StrayKids 👈👈👈 https://t.co/W6kJZcfeSE,"['GRAMMYs', 'StrayKids']",Twitter Web App,False
SuckMyPeenBro,Between your mom‘s legs,Any pronouns. I’m a minor,2021-01-07 06:49:11+00:00,1,20,123,False,2021-11-24 02:18:14+00:00,I’m ready for people to absolutely discredit and bash all of Billie’s existence if she wins one Grammy #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Jay,,An original Vigilante,2021-03-07 05:24:09+00:00,17,46,1442,False,2021-11-24 02:18:12+00:00,Yo my fellow cigarette smokers Wya 😁😁😁 #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:18:08+00:00,90 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:18:00+00:00,89 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:17:54+00:00,88 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Mara Kuge,Los Angeles,President/Founder of Superior Music Publishing,2009-05-30 17:42:37+00:00,1884,1790,2820,False,2021-11-24 02:17:49+00:00,When was the last time a song this close to PD was up for Record of the Year? #grammys https://t.co/KxLV3bll1d,['grammys'],TweetDeck,False
mare | revelacion grammy nominee,"Brooklyn, NY",selena gomez is my everything ❥»,2013-05-17 19:19:45+00:00,1222,1330,27873,False,2021-11-24 02:17:49+00:00,revelacion grammy nominee #GRAMMYs https://t.co/vzXN2YpNQ6,['GRAMMYs'],Twitter for iPhone,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:17:45+00:00,87 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Manya Keshri,,,2020-08-25 10:04:12+00:00,2,65,1396,False,2021-11-24 02:17:44+00:00,"#CONGRATULATIONSBTS @BTS_twt #GRAMMYs    #BTSxGrammys
🥳 Congratulations to Bangtan 💜 Boys
#SpoilerAlert RM already revealed that in @Vliveofficial 🤭 https://t.co/oGPvyWNhDJ","['CONGRATULATIONSBTS', 'GRAMMYs', 'BTSxGrammys', 'SpoilerAlert']",Twitter Web App,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:17:39+00:00,86 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:17:33+00:00,85 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
The.Real.Word,"New Jersey, USA",*Something Thoughtful*,2019-12-31 06:21:27+00:00,261,1093,784,False,2021-11-24 02:17:31+00:00,"You go out of your way to undermine &amp; embarrass people. I keep my mouth shut and let them do it themselves.

We are not the same..

#GRAMMYs #BachelorNation #AMAs #vclasschallenge #NFTs #face2face https://t.co/8ofJPClzpP",,Twitter for iPhone,False
Bernie Wuz Here! (She/They),Bernadettmahoney@gmail.com,"I draw, I blog, and say whats on my mind. I love music, movies, television and pop culture. Oh yea I'm also heavily into retro culture so I'm an old soul too :)",2009-10-02 02:03:33+00:00,446,1783,45239,False,2021-11-24 02:17:29+00:00,Grammy Nominated Doja Cat! (@dojacat ) #illustration #music #rap #pop #musicvideos #dojacat #digitalart #grammys #popart #popculture #thepopfactoryofficial #thepopfactory #berniewuzhere #bernspopfactory https://t.co/kBHjorpBRP,"['illustration', 'music', 'rap', 'pop', 'musicvideos', 'dojacat', 'digitalart', 'grammys']",Twitter Web App,False
𝕍𝔸𝕃𝔼ℕ 💎,CDMX,Integrante en la Familia México 🇲🇽❤,2020-07-25 23:42:50+00:00,54,85,78,False,2021-11-24 02:17:15+00:00,31. J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter Web App,False
⟭⟬ JustJimin ⁷ ⟬⟭ 🍒,"Austin, TX","#BTS #Eminem #Gaga #NKOTB 

🌌 #JiMiN 
5yr Sassy Southern Army  #Suga is my Compatible #Kookie ~ 🍪 #1 Wrecker",2020-08-22 17:58:01+00:00,107,178,3555,False,2021-11-24 02:17:14+00:00,"Not at all 🤯 , Just 🤬😭
@RecordingAcad FUCKED
UP huge this time! They thought
#BTSARMY was a headache
last time. We got receipts for
our argument, I want to hear
theirs! Been this
way, always will be.Political
&amp; money driven #GRAMMYs 
#scammy #CloutChasers 
#BTSArtistOfTheYear https://t.co/A4H49zZPoR",['BTSARMY'],Twitter for Android,False
A_littleBarbvatar✨,,"fans: Adele/Ari/Bebe/Britney/Charlie P/Doja/Iggy/Megan/Melanie/Normani/Taylor/Zara || IFB ❤😍
BACKUP: @OneOfThelbs2",2019-03-01 04:22:37+00:00,869,887,34415,False,2021-11-24 02:17:10+00:00,"""Bite Me"" will be nominated for #Grammys next year https://t.co/m6kmDRMxnj",['Grammys'],Twitter for Android,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:17:06+00:00,84 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:17:00+00:00,83 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Warner Music Group,"New York, NY",Music with Vision & Voice.,2008-08-18 12:54:22+00:00,591962,999,2123,True,2021-11-24 02:16:57+00:00,"Congrats @deftones on your 3⃣ #GRAMMYs nominations! 🤘

🏆 Best Rock Performance
🏆 Best Metal Performance
🏆 Best Remixed Recording https://t.co/4ZP1JLeSTa",['GRAMMYs'],Twitter Web App,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:16:52+00:00,82 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Rena Bonita,,Architecture 🎓,2017-06-17 14:48:36+00:00,17,179,5476,False,2021-11-24 02:16:50+00:00,"God works in mysterious ways

He let @oliviarodrigo took her driver's license three times and for her third time she wrote a song about it and got nominated for seven #GRAMMYs. So proud!!!",,Twitter Web App,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:16:44+00:00,81 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:16:37+00:00,80 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Adib Hidayat,Salatiga - Jakarta,Father of Jemima⚡️Jasmeena,2009-01-21 07:44:29+00:00,405366,1984,65,True,2021-11-24 02:16:30+00:00,Best Rock &amp; Metal @RecordingAcad #Grammys https://t.co/9LcKzwMV0I,['Grammys'],Twitter for iPhone,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:16:30+00:00,79 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Linda Smith,,Integrante de la Familia Mundial,2020-10-27 19:34:57+00:00,53,65,81,False,2021-11-24 02:16:27+00:00,70 JBALVIN at the #GRAMMYs,['GRAMMYs'],Twitter for Android,False
Selene,she/her,Concert enthusiast. cashapp $selenium17,2013-08-24 07:46:49+00:00,1451,750,11149,False,2021-11-24 02:16:22+00:00,Wanted to listen to my Evermore vinyl to celebrate the Grammy nom but I also didn’t want to move my cat’s paw off me 😸 #Grammys  #Evermore #AOTY @taylorswift13 @taylornation13 @jackantonoff https://t.co/kr9qKkyc7D,,Twitter for iPhone,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:16:22+00:00,J BALVIN AT THE #GRAMMYs 78,['GRAMMYs'],Twitter for iPhone,False
Linda Smith,,Integrante de la Familia Mundial,2020-10-27 19:34:57+00:00,53,65,81,False,2021-11-24 02:16:14+00:00,69 JBALVIN at the #GRAMMYs,['GRAMMYs'],Twitter for Android,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:16:13+00:00,77 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:16:08+00:00,76 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Lamb,,"BLACKLIVESMATTER 🖤 Mariah Carey, Beyoncé, Ariana Grande, Doja Cat, Dominic Fike, Azealia Banks 🖤",2018-03-23 07:59:51+00:00,221,408,24767,False,2021-11-24 02:15:59+00:00,I would say I can’t believe the Scammys didn’t nominate Mariah’s book but I’m not surprised cause they mean nothing and literally have something against Mariah. #Grammys,,Twitter for iPhone,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:15:57+00:00,75 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
Ers// (Taylor's Version)🧣,,will you still want me when I'm nothing new?,2010-07-20 09:51:15+00:00,751,303,1265,False,2021-11-24 02:15:51+00:00,EVERMORE FOR AOTY!!! #Grammys https://t.co/MQoUpDjf44,['Grammys'],Twitter for Android,False
Danielalvzcias,,mommy of a princess👑👧🏻💍👨‍👩‍👧💖 Regia 🇲🇽,2019-09-25 14:42:27+00:00,53,92,112,False,2021-11-24 02:15:50+00:00,74 J BALVIN AT THE #GRAMMYs,['GRAMMYs'],Twitter for iPhone,False
💋𝐇𝐎𝐔𝐒𝐄 𝐎𝐅 𝐆𝐔𝐂𝐂𝐈 𝐍𝐎𝐕 𝟐𝟒,,"Academy Award Lady Gaga Fan Account #HouseOfGucci Starring Lady Gaga, Al Pacino, Adam Driver, Jared Leto, Salma Hayek, ONLY IN THEATERS NOVEMBER 24",2018-07-25 00:59:15+00:00,3380,1770,135527,False,2021-11-24 02:15:45+00:00,"Lady Gaga singing jazz is a mystical experience. 

#LoveForSale earned 6 nominations at this year’s #GRAMMYs https://t.co/9nrNsHoIWk","['LoveForSale', 'GRAMMYs']",Twitter for iPhone,False
